Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Sales,Date,Time,Payment,Rating
152-03-4217,Cairo,Mandalay,Normal,Female,Home and lifestyle,11.28,106.596,3/17/2019,11:55:00 am,Credit card,4.3
533-66-5566,Cairo,Mandalay,Normal,Female,Home and lifestyle,51.07,375.3645,01/12/2019,11:42:00 am,Cash,7
124-31-1458,Alex,Yangon,Member,Female,Electronic accessories,79.59,250.7085,01/08/2019,2:30:00 pm,Cash,6.6
176-78-1170,Giza,Naypyitaw,Member,Male,Health and beauty,33.81,106.5015,1/26/2019,3:11:00 pm,Ewallet,7.3
361-59-0574,Cairo,Mandalay,Member,Male,Sports and travel,90.53,760.452,3/15/2019,2:48:00 pm,Credit card,6.5
101-81-4070,Giza,Naypyitaw,Member,Female,Health and beauty,62.82,131.922,1/17/2019,12:36:00 pm,Ewallet,4.9
631-34-1880,Giza,Naypyitaw,Member,Male,Food and beverages,24.31,76.5765,01/08/2019,7:09:00 pm,Credit card,4.3
852-82-2749,Alex,Yangon,Normal,Male,Sports and travel,64.59,271.278,01/06/2019,1:35:00 pm,Ewallet,9.3
873-14-6353,Alex,Yangon,Member,Male,Food and beverages,24.82,182.427,2/16/2019,10:33:00 am,Credit card,7.1
584-66-4073,Giza,Naypyitaw,Normal,Male,Fashion accessories,56.5,59.325,3/13/2019,3:45:00 pm,Ewallet,9.6
544-55-9589,Cairo,Mandalay,Member,Female,Electronic accessories,21.43,225.015,1/28/2019,11:51:00 am,Cash,6.2
166-19-2553,Alex,Yangon,Member,Male,Sports and travel,89.06,561.078,1/18/2019,5:26:00 pm,Cash,9.9
737-88-5876,Alex,Yangon,Member,Male,Home and lifestyle,23.29,97.818,3/19/2019,11:52:00 am,Credit card,5.9
154-87-7367,Giza,Naypyitaw,Normal,Male,Home and lifestyle,65.26,548.184,3/15/2019,2:04:00 pm,Ewallet,6.3
885-56-0389,Giza,Naypyitaw,Member,Male,Fashion accessories,52.35,54.9675,02/12/2019,5:49:00 pm,Cash,4
608-05-3804,Cairo,Mandalay,Member,Male,Electronic accessories,39.75,41.7375,2/25/2019,8:19:00 pm,Cash,6.1
448-61-3783,Alex,Yangon,Normal,Female,Electronic accessories,90.02,756.168,3/21/2019,4:08:00 pm,Credit card,4.5
761-49-0439,Cairo,Mandalay,Member,Female,Electronic accessories,12.1,101.64,1/19/2019,10:17:00 am,Ewallet,8.6
490-95-0021,Cairo,Mandalay,Member,Female,Food and beverages,33.21,348.705,01/08/2019,2:25:00 pm,Ewallet,6
115-38-7388,Giza,Naypyitaw,Member,Female,Fashion accessories,10.18,85.512,3/30/2019,12:51:00 pm,Credit card,9.5
311-13-6971,Cairo,Mandalay,Member,Male,Sports and travel,31.99,335.895,2/20/2019,3:18:00 pm,Credit card,9.9
291-55-6563,Alex,Yangon,Member,Female,Home and lifestyle,34.42,216.846,3/30/2019,12:45:00 pm,Ewallet,7.5
548-48-3156,Alex,Yangon,Member,Female,Food and beverages,83.34,175.014,3/19/2019,1:37:00 pm,Cash,7.6
460-93-5834,Alex,Yangon,Normal,Male,Sports and travel,45.58,335.013,1/13/2019,10:03:00 am,Cash,5
325-89-4209,Alex,Yangon,Member,Male,Food and beverages,87.9,92.295,02/05/2019,7:42:00 pm,Ewallet,6.7
884-80-6021,Alex,Yangon,Member,Female,Electronic accessories,73.47,771.435,3/23/2019,1:14:00 pm,Ewallet,9.5
137-74-8729,Giza,Naypyitaw,Normal,Female,Fashion accessories,12.19,102.396,3/13/2019,12:47:00 pm,Ewallet,6.8
880-46-5796,Alex,Yangon,Member,Male,Sports and travel,76.92,807.66,3/17/2019,7:53:00 pm,Ewallet,5.6
389-70-2397,Giza,Naypyitaw,Normal,Female,Health and beauty,83.66,439.215,2/21/2019,10:26:00 am,Cash,7.2
114-35-5271,Cairo,Mandalay,Normal,Female,Electronic accessories,57.91,486.444,02/07/2019,3:06:00 pm,Cash,8.1
607-76-6216,Giza,Naypyitaw,Member,Female,Fashion accessories,92.49,485.5725,03/02/2019,4:35:00 pm,Credit card,8.6
715-20-1673,Cairo,Mandalay,Normal,Male,Electronic accessories,28.38,148.995,03/06/2019,8:57:00 pm,Cash,9.4
811-35-1094,Cairo,Mandalay,Member,Male,Electronic accessories,50.45,317.835,02/06/2019,3:16:00 pm,Credit card,8.9
699-88-1972,Cairo,Mandalay,Normal,Male,Health and beauty,99.16,832.944,1/28/2019,5:47:00 pm,Credit card,4.2
781-84-8059,Giza,Naypyitaw,Normal,Male,Fashion accessories,60.74,446.439,1/18/2019,4:23:00 pm,Ewallet,5
409-49-6995,Giza,Naypyitaw,Member,Female,Food and beverages,47.27,297.801,02/05/2019,10:17:00 am,Cash,8.8
725-54-0677,Giza,Naypyitaw,Member,Male,Health and beauty,85.6,629.16,03/02/2019,1:50:00 pm,Cash,5.3
146-09-5432,Alex,Yangon,Member,Male,Food and beverages,35.04,331.128,02/09/2019,7:17:00 pm,Ewallet,4.6
377-79-7592,Giza,Naypyitaw,Member,Female,Electronic accessories,44.84,423.738,1/14/2019,2:00:00 pm,Credit card,7.5
509-10-0516,Cairo,Mandalay,Normal,Male,Home and lifestyle,45.97,193.074,02/09/2019,12:02:00 pm,Ewallet,5.1
595-94-9924,Alex,Yangon,Member,Female,Health and beauty,27.73,145.5825,3/26/2019,8:21:00 pm,Credit card,4.2
865-41-9075,Alex,Yangon,Normal,Male,Food and beverages,11.53,84.7455,1/28/2019,5:35:00 pm,Cash,8.1
545-07-8534,Giza,Naypyitaw,Normal,Female,Health and beauty,58.32,122.472,2/14/2019,12:42:00 pm,Ewallet,6
118-62-1812,Giza,Naypyitaw,Member,Female,Home and lifestyle,78.38,329.196,3/24/2019,5:56:00 pm,Cash,7.9
450-42-3339,Giza,Naypyitaw,Normal,Male,Health and beauty,84.61,888.405,02/09/2019,6:58:00 pm,Credit card,8.8
851-98-3555,Cairo,Mandalay,Normal,Female,Health and beauty,82.88,435.12,3/24/2019,2:08:00 pm,Credit card,6.6
186-71-5196,Alex,Yangon,Member,Female,Food and beverages,79.54,167.034,3/27/2019,4:30:00 pm,Ewallet,6.2
624-01-8356,Cairo,Mandalay,Normal,Female,Home and lifestyle,49.01,514.605,1/27/2019,10:44:00 am,Credit card,4.2
313-66-9943,Cairo,Mandalay,Member,Female,Food and beverages,29.15,91.8225,3/27/2019,8:29:00 pm,Credit card,7.3
151-27-8496,Giza,Naypyitaw,Normal,Female,Electronic accessories,56.13,235.746,1/19/2019,11:43:00 am,Ewallet,8.6
453-33-6436,Alex,Yangon,Normal,Female,Home and lifestyle,93.12,782.208,02/07/2019,10:09:00 am,Cash,6.8
522-57-8364,Alex,Yangon,Member,Male,Fashion accessories,51.34,431.256,1/31/2019,10:00:00 am,Ewallet,7.6
459-45-2396,Alex,Yangon,Member,Female,Food and beverages,99.6,313.74,2/25/2019,6:45:00 pm,Cash,5.8
717-96-4189,Giza,Naypyitaw,Normal,Female,Electronic accessories,35.49,223.587,02/02/2019,12:40:00 pm,Cash,4.1
722-13-2115,Giza,Naypyitaw,Member,Male,Sports and travel,42.85,44.9925,3/14/2019,3:36:00 pm,Credit card,9.3
749-81-8133,Alex,Yangon,Normal,Female,Fashion accessories,94.67,397.614,03/11/2019,12:04:00 pm,Cash,6.8
777-67-2495,Cairo,Mandalay,Normal,Male,Home and lifestyle,68.97,217.2555,2/22/2019,11:26:00 am,Ewallet,8.7
636-98-3364,Cairo,Mandalay,Member,Female,Electronic accessories,26.26,82.719,03/02/2019,12:36:00 pm,Ewallet,6.3
246-55-6923,Giza,Naypyitaw,Member,Female,Home and lifestyle,35.79,338.2155,03/10/2019,3:06:00 pm,Credit card,5.1
181-82-6255,Cairo,Mandalay,Normal,Female,Home and lifestyle,16.37,103.131,02/08/2019,10:58:00 am,Cash,7
838-02-1821,Giza,Naypyitaw,Member,Female,Home and lifestyle,12.73,26.733,2/22/2019,12:10:00 pm,Credit card,5.2
887-42-0517,Giza,Naypyitaw,Normal,Female,Sports and travel,83.14,611.079,01/10/2019,10:31:00 am,Credit card,6.6
457-12-0244,Giza,Naypyitaw,Member,Female,Sports and travel,35.22,221.886,3/14/2019,1:49:00 pm,Ewallet,6.5
226-34-0034,Cairo,Mandalay,Normal,Female,Electronic accessories,13.78,57.876,01/10/2019,11:10:00 am,Ewallet,9
321-49-7382,Cairo,Mandalay,Member,Male,Sports and travel,88.31,92.7255,2/15/2019,5:38:00 pm,Credit card,5.2
397-25-8725,Alex,Yangon,Member,Female,Health and beauty,39.62,374.409,1/13/2019,5:54:00 pm,Credit card,6.8
431-66-2305,Cairo,Mandalay,Normal,Female,Electronic accessories,88.25,833.9625,2/15/2019,8:51:00 pm,Credit card,7.6
825-94-5922,Cairo,Mandalay,Normal,Male,Sports and travel,25.31,53.151,03/02/2019,7:26:00 pm,Ewallet,7.2
641-62-7288,Cairo,Mandalay,Normal,Male,Home and lifestyle,99.92,629.496,3/24/2019,1:33:00 pm,Ewallet,7.1
756-93-1854,Giza,Naypyitaw,Member,Female,Fashion accessories,83.35,175.035,02/02/2019,2:05:00 pm,Credit card,9.5
243-55-8457,Alex,Yangon,Normal,Female,Food and beverages,74.44,781.62,2/27/2019,11:40:00 am,Ewallet,5.1
458-10-8612,Giza,Naypyitaw,Normal,Male,Health and beauty,64.08,470.988,1/20/2019,12:27:00 pm,Ewallet,7.6
501-61-1753,Cairo,Mandalay,Normal,Female,Home and lifestyle,63.15,397.845,01/03/2019,8:24:00 pm,Ewallet,9.8
235-06-8510,Giza,Naypyitaw,Member,Male,Home and lifestyle,85.72,270.018,1/24/2019,8:59:00 pm,Ewallet,5.1
433-08-7822,Giza,Naypyitaw,Normal,Female,Health and beauty,78.89,579.8415,01/05/2019,7:48:00 pm,Ewallet,7.5
361-85-2571,Alex,Yangon,Normal,Female,Sports and travel,89.48,469.77,3/30/2019,10:18:00 am,Cash,7.4
131-70-8179,Alex,Yangon,Member,Female,Health and beauty,92.09,290.0835,2/17/2019,4:27:00 pm,Cash,4.2
500-02-2261,Giza,Naypyitaw,Normal,Female,Food and beverages,57.29,360.927,3/21/2019,5:04:00 pm,Ewallet,5.9
720-72-2436,Alex,Yangon,Normal,Male,Food and beverages,66.52,279.384,03/02/2019,6:14:00 pm,Ewallet,6.9
702-83-5291,Giza,Naypyitaw,Member,Male,Fashion accessories,99.82,943.299,3/27/2019,10:43:00 am,Cash,6.6
809-69-9497,Alex,Yangon,Normal,Female,Home and lifestyle,45.68,479.64,1/19/2019,7:30:00 pm,Ewallet,5.7
449-16-6770,Alex,Yangon,Normal,Male,Health and beauty,50.79,266.6475,2/19/2019,2:53:00 pm,Credit card,5.3
333-23-2632,Alex,Yangon,Member,Male,Health and beauty,10.08,74.088,3/28/2019,8:14:00 pm,Cash,4.2
489-82-1237,Alex,Yangon,Normal,Female,Electronic accessories,93.88,690.018,01/05/2019,11:51:00 am,Credit card,7.3
859-97-6048,Giza,Naypyitaw,Member,Male,Electronic accessories,84.25,176.925,3/26/2019,2:13:00 pm,Credit card,5.3
676-10-2200,Cairo,Mandalay,Member,Male,Fashion accessories,53.78,56.469,02/03/2019,8:13:00 pm,Ewallet,4.7
373-88-1424,Giza,Naypyitaw,Member,Male,Home and lifestyle,35.81,188.0025,02/06/2019,6:44:00 pm,Ewallet,7.9
365-16-4334,Cairo,Mandalay,Normal,Female,Food and beverages,26.43,222.012,2/24/2019,2:26:00 pm,Ewallet,8.9
503-21-4385,Cairo,Mandalay,Member,Male,Health and beauty,39.91,125.7165,2/21/2019,12:40:00 pm,Ewallet,9.3
305-89-2768,Cairo,Mandalay,Member,Female,Home and lifestyle,21.9,68.985,01/09/2019,6:43:00 pm,Ewallet,4.7
574-80-1489,Cairo,Mandalay,Member,Female,Food and beverages,62.85,263.97,2/25/2019,1:22:00 pm,Ewallet,8.7
784-08-0310,Giza,Naypyitaw,Member,Female,Food and beverages,21.04,88.368,1/13/2019,1:58:00 pm,Cash,7.6
200-40-6154,Cairo,Mandalay,Member,Male,Home and lifestyle,65.91,415.233,02/09/2019,11:45:00 am,Cash,5.7
846-10-0341,Alex,Yangon,Normal,Female,Fashion accessories,42.57,312.8895,01/06/2019,11:51:00 am,Cash,6.8
577-34-7579,Giza,Naypyitaw,Member,Male,Food and beverages,50.49,477.1305,01/10/2019,5:16:00 pm,Cash,5.4
430-02-3888,Cairo,Mandalay,Normal,Male,Electronic accessories,46.02,289.926,02/07/2019,3:55:00 pm,Cash,7.1
867-47-1948,Giza,Naypyitaw,Normal,Female,Home and lifestyle,15.8,165.9,01/09/2019,12:07:00 pm,Cash,7.8
384-59-6655,Alex,Yangon,Member,Female,Food and beverages,98.66,932.337,2/19/2019,3:07:00 pm,Cash,8.4
256-58-3609,Giza,Naypyitaw,Member,Male,Fashion accessories,91.98,96.579,3/18/2019,3:29:00 pm,Cash,9.8
324-92-3863,Alex,Yangon,Member,Male,Electronic accessories,20.89,43.869,02/05/2019,6:45:00 pm,Cash,9.8
593-08-5916,Alex,Yangon,Normal,Female,Fashion accessories,15.5,16.275,3/19/2019,3:23:00 pm,Credit card,7.4
364-34-2972,Giza,Naypyitaw,Member,Male,Electronic accessories,96.82,304.983,3/30/2019,8:37:00 pm,Cash,6.7
794-42-3736,Cairo,Mandalay,Normal,Male,Food and beverages,33.33,69.993,1/26/2019,2:41:00 pm,Credit card,6.4
172-42-8274,Cairo,Mandalay,Normal,Female,Electronic accessories,38.27,80.367,03/02/2019,6:18:00 pm,Credit card,5.8
558-60-5016,Alex,Yangon,Normal,Female,Home and lifestyle,33.3,314.685,03/04/2019,3:27:00 pm,Ewallet,7.2
195-06-0432,Alex,Yangon,Member,Male,Home and lifestyle,81.01,255.1815,1/13/2019,12:55:00 pm,Credit card,9.3
605-03-2706,Alex,Yangon,Normal,Female,Health and beauty,15.8,49.77,3/25/2019,6:02:00 pm,Cash,9.5
214-30-2776,Cairo,Mandalay,Member,Female,Electronic accessories,34.49,181.0725,03/11/2019,7:44:00 pm,Credit card,9
746-04-1077,Cairo,Mandalay,Member,Female,Food and beverages,84.63,888.615,01/01/2019,11:36:00 am,Credit card,9
448-34-8700,Cairo,Mandalay,Member,Male,Home and lifestyle,36.91,271.2885,02/10/2019,1:51:00 pm,Ewallet,6.7
452-04-8808,Cairo,Mandalay,Normal,Male,Electronic accessories,87.08,640.038,1/26/2019,3:17:00 pm,Cash,5.5
531-56-4728,Alex,Yangon,Normal,Male,Home and lifestyle,80.08,252.252,02/11/2019,3:29:00 pm,Cash,5.4
744-82-9138,Giza,Naypyitaw,Normal,Male,Fashion accessories,86.13,180.873,02/07/2019,5:59:00 pm,Cash,8.2
883-69-1285,Cairo,Mandalay,Member,Male,Fashion accessories,49.92,104.832,03/06/2019,11:55:00 am,Credit card,7
221-25-5073,Alex,Yangon,Normal,Female,Food and beverages,74.66,313.572,03/04/2019,10:39:00 am,Cash,8.5
518-71-6847,Cairo,Mandalay,Member,Male,Food and beverages,26.6,167.58,2/26/2019,3:10:00 pm,Ewallet,4.9
156-20-0370,Cairo,Mandalay,Normal,Female,Electronic accessories,25.45,26.7225,03/10/2019,6:10:00 pm,Credit card,5.1
151-33-7434,Cairo,Mandalay,Normal,Female,Food and beverages,67.77,71.1585,02/04/2019,8:43:00 pm,Credit card,6.5
728-47-9078,Giza,Naypyitaw,Member,Male,Food and beverages,59.59,250.278,1/19/2019,12:46:00 pm,Cash,9.8
809-46-1866,Alex,Yangon,Normal,Male,Health and beauty,58.15,244.23,1/23/2019,5:44:00 pm,Cash,8.4
139-32-4183,Alex,Yangon,Member,Female,Sports and travel,97.48,921.186,3/14/2019,2:19:00 pm,Ewallet,7.4
148-41-7930,Giza,Naypyitaw,Normal,Male,Health and beauty,99.96,734.706,1/23/2019,10:33:00 am,Cash,6.1
189-40-5216,Giza,Naypyitaw,Normal,Male,Electronic accessories,96.37,708.3195,01/09/2019,11:40:00 am,Cash,6
374-38-5555,Cairo,Mandalay,Normal,Female,Fashion accessories,63.71,334.4775,02/07/2019,7:30:00 pm,Ewallet,8.5
764-44-8999,Cairo,Mandalay,Normal,Female,Health and beauty,14.76,30.996,2/18/2019,2:42:00 pm,Ewallet,4.3
552-44-5977,Cairo,Mandalay,Member,Male,Health and beauty,62,520.8,01/03/2019,7:08:00 pm,Credit card,6.2
267-62-7380,Giza,Naypyitaw,Member,Male,Electronic accessories,82.34,864.57,3/29/2019,7:12:00 pm,Ewallet,4.3
430-53-4718,Cairo,Mandalay,Member,Male,Health and beauty,75.37,633.108,1/28/2019,3:46:00 pm,Credit card,8.4
886-18-2897,Alex,Yangon,Normal,Female,Food and beverages,56.56,296.94,3/22/2019,7:06:00 pm,Credit card,4.5
602-16-6955,Cairo,Mandalay,Normal,Female,Sports and travel,76.6,804.3,1/24/2019,6:10:00 pm,Ewallet,6
745-74-0715,Alex,Yangon,Normal,Male,Electronic accessories,58.03,121.863,03/10/2019,8:46:00 pm,Ewallet,8.8
690-01-6631,Cairo,Mandalay,Normal,Male,Fashion accessories,17.49,183.645,2/22/2019,6:35:00 pm,Ewallet,6.6
652-49-6720,Giza,Naypyitaw,Member,Female,Electronic accessories,60.95,63.9975,2/18/2019,11:40:00 am,Ewallet,5.9
233-67-5758,Giza,Naypyitaw,Normal,Male,Health and beauty,40.35,42.3675,1/29/2019,1:46:00 pm,Ewallet,6.2
303-96-2227,Cairo,Mandalay,Normal,Female,Home and lifestyle,97.38,1022.49,03/02/2019,5:16:00 pm,Ewallet,4.4
727-02-1313,Alex,Yangon,Member,Male,Food and beverages,31.84,33.432,02/09/2019,1:22:00 pm,Cash,7.7
347-56-2442,Alex,Yangon,Normal,Male,Home and lifestyle,65.82,69.111,2/22/2019,3:33:00 pm,Cash,4.1
849-09-3807,Alex,Yangon,Member,Female,Fashion accessories,88.34,649.299,2/18/2019,1:28:00 pm,Cash,6.6
